time;;;Noraxon MyoMotion-Segments-Upper arm LT-Orientation-x;Noraxon MyoMotion-Segments-Upper arm LT-Orientation-y;Noraxon MyoMotion-Segments-Upper arm LT-Orientation-z;Noraxon MyoMotion-Segments-Upper arm LT-Orientation-w;LT Upper arm Accel Sensor X (mG);LT Upper arm Accel Sensor Y (mG);LT Upper arm Accel Sensor Z (mG);Noraxon MyoMotion-Segments-Upper arm LT-Acceleration-x (mG);Noraxon MyoMotion-Segments-Upper arm LT-Acceleration-y (mG);Noraxon MyoMotion-Segments-Upper arm LT-Acceleration-z (mG);Noraxon MyoMotion-Segments-Upper arm LT-Gyroscope-x (deg/s);Noraxon MyoMotion-Segments-Upper arm LT-Gyroscope-y (deg/s);Noraxon MyoMotion-Segments-Upper arm LT-Gyroscope-z (deg/s);Noraxon MyoMotion-Segments-Upper arm LT-Magnetometer-x (mGauss);Noraxon MyoMotion-Segments-Upper arm LT-Magnetometer-y (mGauss);Noraxon MyoMotion-Segments-Upper arm LT-Magnetometer-z (mGauss);LT Upper Arm Course (deg);LT Upper Arm Pitch (deg);LT Upper Arm Roll (deg);Noraxon MyoMotion-Segments-Forearm LT-Orientation-x;Noraxon MyoMotion-Segments-Forearm LT-Orientation-y;Noraxon MyoMotion-Segments-Forearm LT-Orientation-z;Noraxon MyoMotion-Segments-Forearm LT-Orientation-w;LT Forearm Accel Sensor X (mG);LT Forearm Accel Sensor Y (mG);LT Forearm Accel Sensor Z (mG);Noraxon MyoMotion-Segments-Forearm LT-Acceleration-x (mG);Noraxon MyoMotion-Segments-Forearm LT-Acceleration-y (mG);Noraxon MyoMotion-Segments-Forearm LT-Acceleration-z (mG);Noraxon MyoMotion-Segments-Forearm LT-Gyroscope-x (deg/s);Noraxon MyoMotion-Segments-Forearm LT-Gyroscope-y (deg/s);Noraxon MyoMotion-Segments-Forearm LT-Gyroscope-z (deg/s);Noraxon MyoMotion-Segments-Forearm LT-Magnetometer-x (mGauss);Noraxon MyoMotion-Segments-Forearm LT-Magnetometer-y (mGauss);Noraxon MyoMotion-Segments-Forearm LT-Magnetometer-z (mGauss);LT Forearm Course (deg);LT Forearm Pitch (deg);LT Forearm Roll (deg);Noraxon MyoMotion-Segments-Hand LT-Orientation-x;Noraxon MyoMotion-Segments-Hand LT-Orientation-y;Noraxon MyoMotion-Segments-Hand LT-Orientation-z;Noraxon MyoMotion-Segments-Hand LT-Orientation-w;LT Hand Accel Sensor X (mG);LT Hand Accel Sensor Y (mG);LT Hand Accel Sensor Z (mG);Noraxon MyoMotion-Segments-Hand LT-Acceleration-x (mG);Noraxon MyoMotion-Segments-Hand LT-Acceleration-y (mG);Noraxon MyoMotion-Segments-Hand LT-Acceleration-z (mG);Noraxon MyoMotion-Segments-Hand LT-Gyroscope-x (deg/s);Noraxon MyoMotion-Segments-Hand LT-Gyroscope-y (deg/s);Noraxon MyoMotion-Segments-Hand LT-Gyroscope-z (deg/s);Noraxon MyoMotion-Segments-Hand LT-Magnetometer-x (mGauss);Noraxon MyoMotion-Segments-Hand LT-Magnetometer-y (mGauss);Noraxon MyoMotion-Segments-Hand LT-Magnetometer-z (mGauss);LT Hand Course (deg);LT Hand Pitch (deg);LT Hand Roll (deg);Noraxon MyoMotion-Segments-Object 1-Orientation-x;Noraxon MyoMotion-Segments-Object 1-Orientation-y;Noraxon MyoMotion-Segments-Object 1-Orientation-z;Noraxon MyoMotion-Segments-Object 1-Orientation-w;LT Object 1 Accel Sensor X (mG);LT Object 1 Accel Sensor Y (mG);LT Object 1 Accel Sensor Z (mG);Noraxon MyoMotion-Segments-Object 1-Acceleration-x (mG);Noraxon MyoMotion-Segments-Object 1-Acceleration-y (mG);Noraxon MyoMotion-Segments-Object 1-Acceleration-z (mG);Noraxon MyoMotion-Segments-Object 1-Gyroscope-x (deg/s);Noraxon MyoMotion-Segments-Object 1-Gyroscope-y (deg/s);Noraxon MyoMotion-Segments-Object 1-Gyroscope-z (deg/s);Noraxon MyoMotion-Segments-Object 1-Magnetometer-x (mGauss);Noraxon MyoMotion-Segments-Object 1-Magnetometer-y (mGauss);Noraxon MyoMotion-Segments-Object 1-Magnetometer-z (mGauss);LT Object 1 Course (deg);LT Object 1 Pitch (deg);LT Object 1 Roll (deg);LT RacketHand_x (deg);LT RacketHand_y (deg);LT RacketHAnd_z (deg);LT Elbow Flexion (deg);Noraxon MyoMotion-Joints-Elbow LT-Extension (deg);LT Wrist Flexion (deg);Noraxon MyoMotion-Joints-Wrist LT-Extension (deg);LT Wrist Radial (deg);LT Wrist Supination (deg);Noraxon MyoMotion-Body Orientation-x;Noraxon MyoMotion-Body Orientation-y;Noraxon MyoMotion-Body Orientation-z;Noraxon MyoMotion-Body Orientation-w;Noraxon MyoMotion-Trajectories-Medial humeral epicondyle LT-x (mm);Noraxon MyoMotion-Trajectories-Medial humeral epicondyle LT-y (mm);Noraxon MyoMotion-Trajectories-Medial humeral epicondyle LT-z (mm);Noraxon MyoMotion-Trajectories-Lateral humeral epicondyle LT-x (mm);Noraxon MyoMotion-Trajectories-Lateral humeral epicondyle LT-y (mm);Noraxon MyoMotion-Trajectories-Lateral humeral epicondyle LT-z (mm);Noraxon MyoMotion-Trajectories-Elbow LT-x (mm);Noraxon MyoMotion-Trajectories-Elbow LT-y (mm);Noraxon MyoMotion-Trajectories-Elbow LT-z (mm);Noraxon MyoMotion-Trajectories-Radial styloid process LT-x (mm);Noraxon MyoMotion-Trajectories-Radial styloid process LT-y (mm);Noraxon MyoMotion-Trajectories-Radial styloid process LT-z (mm);Noraxon MyoMotion-Trajectories-Ulnar styloid process LT-x (mm);Noraxon MyoMotion-Trajectories-Ulnar styloid process LT-y (mm);Noraxon MyoMotion-Trajectories-Ulnar styloid process LT-z (mm);Noraxon MyoMotion-Trajectories-Hand tip LT-x (mm);Noraxon MyoMotion-Trajectories-Hand tip LT-y (mm);Noraxon MyoMotion-Trajectories-Hand tip LT-z (mm);Noraxon MyoMotion-Trajectories-Body center of mass-x (mm);Noraxon MyoMotion-Trajectories-Body center of mass-y (mm);Noraxon MyoMotion-Trajectories-Body center of mass-z (mm)
4,785;;;0,446947082;0,299862898;0,634758286;0,554438875;960,4492188;343,2617188;170,7763672;47,25199332;-49,71914273;31,86778849;83,625;37,25;-32,78125;-1,055297852;-0,251449585;0,324859619;97,27786195;24,87506923;15,0057389;0,057263037;-0,109516215;0,693427745;0,70984865;-285,6445313;594,2382813;774,9023438;91,8684387;-29,9302312;12,84250835;-85,0625;95;41,15625;0,260284424;-0,980407715;-0,375030518;-161,933404;75,80208741;106,7257261;0,606384459;-0,680421353;0,40890567;0,046052396;-534,1796875;545,4101563;613,7695313;33,62442765;-66,49622436;-23,28055995;-63,3125;135,875;-1,05078125;0,136001587;-1,010009766;-0,610107422;144,718681;-41,40296335;131,8671301;0,131605214;-0,860536408;0,487673479;0,065815928;-822,265625;-150,8789063;441,8945313;40,36532983;-104,4461528;-61,05504929;-147;24,53125;-34,8125;0,972473145;-0,252044678;-0,351013184;178,9910439;-31,04329798;163,6187618;-60,9145639;18,53285772;-51,89674675;68,52226281;-68,52226281;-24,37036416;24,37036416;11,25257636;-40,57483077;0,706952263;0,014781659;0,014781659;0,706952263;365,0389376;47,28953288;1169,431682;359,6573987;93,88387746;1185,317918;362,5775542;71,26801022;1173,368149;596,2970028;46,97201184;1210,372145;601,7489358;77,0907524;1187,625416;775,105122;64,72246993;1264,258734;10,0770116;-28,97748635;999,4397578
4,79;;;0,444349807;0,300186388;0,638394307;0,552172157;959,4726563;351,3183594;165,7714844;51,97469784;-54,67505107;32,37678312;83,1875;36,65625;-34,21875;-1,056030273;-0,252593994;0,322814941;96,81629375;25,14324296;15,10067896;0,056219171;-0,11146673;0,69658763;0,70652689;-284,1796875;567,3828125;800,78125;92,568231;2,814151594;17,52403619;-84,125;93,75;41,34375;0,260955811;-0,978515625;-0,378601074;-161,3586128;75,65678214;107,8296671;0,607747433;-0,67902655;0,409837179;0,039993623;-544,921875;529,7851563;618,1640625;29,9177477;-52,13469375;-22,18310923;-62,25;134,375;-1,705078125;0,142059326;-1,00793457;-0,611694336;143,7440971;-41,3661046;132,597068;0,133323446;-0,861926349;0,485470954;0,060214454;-833,4960938;-163,3300781;447,7539063;38,53357677;-103,0722103;-46,18277631;-147,625;24,5;-34,9375;0,973022461;-0,244979858;-0,35144043;178,2775897;-31,42515644;164,136667;-60,9559961;18,42055989;-51,96730631;68,55037917;-68,55037917;-24,48666847;24,48666847;11,35996584;-40,83911677;0,706952263;0,014781659;0,014781659;0,706952263;365,9352785;48,87495856;1170,212979;360,0549096;95,40268604;1186,117641;363,240024;72,82643049;1174,160656;596,9274373;50,49477995;1212,299677;602,3042109;80,77473309;1189,749942;775,1332607;69,50126736;1267,730937;10,09785775;-28,88798521;999,4903298
4,795;;;0,441752679;0,300414096;0,64203254;0,549909227;962,4023438;357,421875;161,3769531;53,60777469;-60,28857409;36,09974583;82,5;35,84375;-36,125;-1,056762695;-0,254364014;0,319519043;96,36280729;25,4175546;15,20183746;0,055241773;-0,113432672;0,699705253;0,703202627;-289,7949219;548,828125;805,1757813;97,67950949;14,70299914;11,80234309;-82,0625;92,25;41,6875;0,261383057;-0,977539063;-0,381408691;-160,8232722;75,50345825;108,8910578;0,609083661;-0,677606;0,410749279;0,03394456;-546,3867188;522,4609375;610,3515625;28,20673401;-52,3133106;-30,20589547;-60,8125;133,625;-2,537109375;0,147613525;-1,006225586;-0,614379883;142,7726144;-41,32013158;133,3241713;0,135032248;-0,863285117;0,483242133;0,054608967;-850,5859375;-170,1660156;453,6132813;36,69895992;-109,2985975;-27,92751207;-147,375;24,578125;-35,09375;0,97277832;-0,2368927;-0,352172852;177,557395;-31,80229264;164,6626349;-60,99855319;18,30962594;-52,04076531;68,56760266;-68,56760266;-24,6088724;24,6088724;11,46903792;-41,09589346;0,706952263;0,014781659;0,014781659;0,706952263;366,8485666;50,48787254;1171,023626;360,4736789;96,94296235;1186,950078;363,9212041;74,40992951;1174,984346;597,5560891;54,02736675;1214,239899;602,8547875;84,46660446;1191,886994;775,1375788;74,27469946;1271,213988;10,11908043;-28,79781655;999,5418122
4,8;;;0,439160511;0,300546898;0,645669795;0,547649636;966,3085938;369,8730469;158,8134766;60,44422859;-63,44352488;43,1210399;81,6875;35,1875;-38,25;-1,057495117;-0,256134033;0,316223145;95,91777827;25,69746488;15,30933139;0,054330481;-0,115414261;0,702778393;0,699878759;-297,6074219;548,3398438;801,2695313;99,97763392;7,533789887;10,55793413;-80,5625;91,0625;42,125;0,261810303;-0,9765625;-0,384216309;-160,3268373;75,34244994;109,9100511;0,610390339;-0,676161061;0,411643952;0,027912541;-548,828125;537,109375;612,7929688;22,24852396;-68,10239911;-20,16272756;-60,6875;133,625;-3,427734375;0,153167725;-1,004516602;-0,61706543;141,8056559;-41,26482241;134,0473665;0,136722596;-0,864610248;0,480992415;0,049013744;-868,1640625;-203,9794922;461,1816406;43,25170604;-91,62110536;-1,130718624;-146,25;24,578125;-35,78125;0,97253418;-0,228805542;-0,352905273;176,8325369;-32,17370681;165,1956776;-61,04114559;18,19926316;-52,11705207;68,57452916;-68,57452916;-24,73662108;24,73662108;11,5795796;-41,34445725;0,706952263;0,014781659;0,014781659;0,706952263;367,7758162;52,12822965;1171,862875;360,9110983;98,50480414;1187,814534;364,6182958;76,01852254;1175,838493;598,1806313;57,56783698;1216,192644;603,3985993;88,16412348;1194,036023;775,1165001;79,0393617;1274,706392;10,14058453;-28,70701073;999,5941803
4,805;;;0,436578998;0,300586166;0,649302958;0,545391974;968,2617188;381,5917969;159,1796875;66,20304256;-63,39546213;48,84670038;81,0625;35,3125;-40,28125;-1,058227539;-0,257904053;0,312927246;95,48154752;25,98230027;15,42335825;0,053484749;-0,117412989;0,705804905;0,696557972;-299,8046875;573,7304688;801,2695313;89,73524135;-15,80382796;26,05077292;-77,75;89,3125;42,65625;0,262237549;-0,975585938;-0,387023926;-159,8683237;75,17394887;110,8872619;0,611664985;-0,674693146;0,412523055;0,021905124;-553,7109375;551,7578125;612,7929688;19,75934318;-83,75981608;-10,48417391;-60,375;133,75;-3,806640625;0,158721924;-1,002807617;-0,619750977;140,844671;-41,20002505;134,765527;0,138386268;-0,865899321;0,478727796;0,043443111;-862,3046875;-234,6191406;455,078125;49,97202734;-69,61590912;-0,816314801;-144;24,640625;-36,34375;0,972290039;-0,220718384;-0,353637695;176,1051106;-32,53840359;165,7346751;-61,0826905;18,08874454;-52,19601541;68,57200571;-68,57200571;-24,86941348;24,86941348;11,69127929;-41,58398995;0,706952263;0,014781659;0,014781659;0,706952263;368,7134016;53,7964305;1172,729695;361,3638756;100,0887416;1188,710084;365,3278479;77,65266982;1176,722117;598,798068;61,11469892;1218,15802;603,9329059;91,8655043;1196,196754;775,0679029;83,79239844;1278,206783;10,16225021;-28,61558096;999,6474072
4,81;;;0,434014575;0,300533944;0,652929051;0,543133824;969,7265625;390,8691406;162,109375;68,9753907;-61,20385277;54,00390154;80,4375;35,96875;-42,40625;-1,05847168;-0,25869751;0,311309815;95,05439292;26,27125633;15,5441786;0,052703707;-0,119431626;0,708782819;0,693242614;-303,9550781;609,375;801,2695313;78,96839686;-47,45179251;47,50740405;-74,0625;87,5;43,28125;0,262359619;-0,973999023;-0,390655518;-159,4463244;74,99800463;111,8237691;0,612905385;-0,673203802;0,413388273;0,015930032;-566,40625;562,5;613,28125;22,07984734;-92,75038261;2,120765431;-60,03125;133,875;-3,220703125;0,163864136;-1,000427246;-0,62121582;139,8911277;-41,12566571;135,4774938;0,140016316;-0,867150004;0,476454696;0,037910739;-860,3515625;-243,2861328;465,5761719;36,22597174;-65,92456988;5,234179378;-141,5;24,859375;-37,03125;0,973205566;-0,212600708;-0,353485107;175,3771228;-32,89542437;166,2784247;-61,12220426;17,97747269;-52,27741135;68,56114487;-68,56114487;-25,00657572;25,00657572;11,80374432;-41,81357634;0,706952263;0,014781659;0,014781659;0,706952263;369,6570383;55,49328164;1173,622745;361,8279952;101,6956962;1189,635534;366,0457281;79,31323562;1177,633954;599,404677;64,66693131;1220,136443;604,4542407;95,56944888;1198,369217;774,9890632;88,53149792;1281,713975;10,1839313;-28,52352405;999,701463
4,815;;;0,431473948;0,300393146;0,656545186;0,540872082;971,1914063;394,53125;165,4052734;66,20339125;-59,66895773;57,48914214;80,3125;37,0625;-44,125;-1,058227539;-0,258514404;0,31137085;94,63650122;26,56343587;15,67205139;0,051985822;-0,121473857;0,711710422;0,689934672;-303,9550781;626,953125;795,4101563;70,01563368;-67,91088179;52,91127371;-71,75;86;43,6875;0,262176514;-0,971801758;-0,395111084;-159,0590029;74,81457353;112,7211314;0,614109514;-0,671694817;0,414241087;0,009995008;-581,5429688;577,6367188;625,4882813;18,10787944;-101,4284772;25,90270594;-59,8125;134;-2,572265625;0,16859436;-0,997375488;-0,621459961;138,9464947;-41,04175388;136,1821109;0,141607416;-0,868360081;0,47417978;0,032429089;-852,0507813;-248,2910156;465,5761719;27,54026484;-64,65233259;-0,269164329;-138,875;24,765625;-37,375;0,975280762;-0,204452515;-0,35244751;174,6504036;-33,24387192;166,8256868;-61,1588698;17,86502109;-52,36088532;68,54329178;-68,54329178;-25,14725944;25,14725944;11,91652912;-42,03227768;0,706952263;0,014781659;0,014781659;0,706952263;370,601937;57,21969036;1174,540385;362,2988637;103,326686;1190,589383;366,7672725;81,00118503;1178,572434;599,9961344;68,2237369;1222,128607;604,9585441;99,27490603;1200,553733;774,8767711;93,25460855;1285,226983;10,20546066;-28,43083117;999,7563143
4,82;;;0,428963612;0,300167626;0,660148513;0,538603339;970,703125;403,3203125;167,1142578;68,9909383;-58,3111968;60,51829842;80,75;38,53125;-45,46875;-1,057983398;-0,258331299;0,311431885;94,22795301;26,85789504;15,80717496;0,051328698;-0,123543838;0,714586302;0,686635786;-298,3398438;637,6953125;796,875;57,34076116;-77,82667686;58,92718591;-71,4375;84,75;43,46875;0,261993408;-0,969604492;-0,39956665;-158,7041361;74,62357089;113,5813463;0,615275486;-0,670168253;0,415082784;0,004107593;-591,3085938;586,9140625;638,671875;8,897319985;-107,0907447;44,25482705;-59,6875;133,5;-1,624023438;0,173324585;-0,994323731;-0,621704102;138,012208;-40,94838037;136,8782653;0,143156051;-0,869527476;0,471909768;0,027008977;-854,4921875;-250,7324219;465,8203125;22,1702399;-70,12666793;2,298827857;-135,875;24,71875;-37,78125;0,977355957;-0,196304321;-0,351409912;173,9265412;-33,58292983;167,3752294;-61,19207739;17,7511487;-52,44596602;68,51996215;-68,51996215;-25,29047264;25,29047264;12,0291652;-42,23920765;0,706952263;0,014781659;0,014781659;0,706952263;371,543022;58,97636597;1175,480714;362,7715282;104,982538;1191,569824;367,4875025;82,71728727;1179,535709;600,5677206;71,78428359;1224,135407;605,4413738;102,9808185;1202,750845;774,7275139;97,95967603;1288,745019;10,22665812;-28,33749848;999,8119238
4,825;;;0,426489353;0,299862153;0,663736191;0,536324333;967,2851563;416,015625;163,9404297;77,36138849;-60,13246482;61,12456407;80,5625;40,21875;-45,875;-1,057739258;-0,258148193;0,31149292;93,82871561;27,15369938;15,94963065;0,050728948;-0,125645666;0,717409373;0,6833473;-290,2832031;635,7421875;806,1523438;45,17874711;-73,04563298;63,4553515;-72,375;83,5625;42,8125;0,261810303;-0,967407227;-0,404022217;-158,379183;74,42492901;114,4067805;-0,616401571;0,668626394;-0,4159145;0,001725174;-601,5625;589,3554688;645,0195313;4,120617072;-108,4620023;55,21870729;-59,375;131,75;-1,030273438;0,17805481;-0,991271973;-0,621948242;137,089621;-40,84570888;137,5649332;0,144660596;-0,870650271;0,469651246;0,021659282;-876,4648438;-253,90625;464,84375;25,87132735;-83,40722973;20,34926691;-132,5;24,78125;-37,90625;0,979431152;-0,188156128;-0,350372315;173,2068358;-33,91187787;167,925867;-61,22143732;17,63578731;-52,5320678;68,49275601;-68,49275601;-25,43513684;25,43513684;12,14118861;-42,43361392;0,706952263;0,014781659;0,014781659;0,706952263;372,4752144;60,76352455;1176,441645;363,2409662;106,663604;1192,574772;368,2014094;84,46182279;1180,521695;601,1146093;75,34744494;1226,157832;605,8981914;106,6858703;1204,961223;774,5377254;102,6444199;1292,267474;10,24734125;-28,24353766;999,86825
4,83;;;0,424056065;0,299482201;0,667305454;0,534032111;963,3789063;424,3164063;166,015625;80,47381664;-57,68356045;61,08486421;80,1875;41,90625;-45,6875;-1,057983398;-0,259948731;0,310729981;93,43865317;27,44995841;16,09938047;0,050182385;-0,127783146;0,720178884;0,680070269;-283,6914063;634,765625;810,0585938;34,52257577;-72,77049063;64,4791146;-73,4375;82,375;42,125;0,261474609;-0,965759277;-0,407958984;-158,0814179;74,21861219;115,2000355;-0,617486294;0,667071608;-0,416737257;0,007497082;-612,3046875;578,6132813;645,5078125;2,396039845;-99,4693147;56,64128729;-58,15625;129,375;-0,740722656;0,183319092;-0,988647461;-0,622253418;136,179944;-40,7339645;138,2412181;0,146121281;-0,871726739;0,467410458;0,016386789;-904,296875;-252,1972656;460,4492188;33,24877519;-104,0358127;39,92348305;-129,625;25,0625;-37,78125;0,981445313;-0,180419922;-0,349945068;172,4922755;-34,23010496;168,4764925;-61,24676701;17,51900983;-52,61851133;68,46328557;-68,46328557;-25,58015499;25,58015499;12,2521528;-42,6149111;0,706952263;0,014781659;0,014781659;0,706952263;373,3936251;62,58086102;1177,420987;363,7022862;108,3697314;1193,601955;368,9041482;86,23455455;1181,528168;601,6320777;78,9117862;1228,196878;606,324561;110,388479;1207,185591;774,303946;107,3063987;1295,793909;10,2673328;-28,1489765;999,9252488
4,835;;;0,421667367;0,299033787;0,670853626;0,531724401;955,5664063;433,1054688;167,6025391;85,28871101;-54,46686965;57,60924296;80,25;43,6875;-45,21875;-1,05871582;-0,26373291;0,309143066;93,05753199;27,74587798;16,25623436;0,049683996;-0,129959397;0,722894424;0,676805517;-284,4238281;633,3007813;803,2226563;32,03644966;-79,75611731;58,18054069;-74,1875;81,5;41,28125;0,260986328;-0,964660645;-0,411376953;-157,807992;74,00466005;115,9638823;-0,618528589;0,665506158;-0,417551934;0,013203019;-606,9335938;566,8945313;650,8789063;-13,86717953;-95,08051628;50,78472778;-56,5;127,5625;-0,909179688;0,189117432;-0,986450195;-0,622619629;135,2841904;-40,61342654;138,9063761;0,147540022;-0,872755378;0,465193118;0,011196172;-925,2929688;-267,3339844;465,8203125;34,63743548;-105,4807136;64,09452958;-126,5625;25,015625;-37,5;0,983398438;-0,173095703;-0,350128174;171,7835356;-34,53711833;169,026102;-61,26805933;17,40099699;-52,70456022;68,43309158;-68,43309158;-25,7244703;25,7244703;12,36162606;-42,78274134;0,706952263;0,014781659;0,014781659;0,706952263;374,2938309;64,42737112;1178,41655;364,1510142;110,1000932;1194,648991;369,5913168;88,03455175;1182,552846;602,1158071;82,47540266;1230,25349;606,7164307;114,0866398;1209,42467;774,0230779;111,942936;1299,324044;10,2864714;-28,05386513;999,9828742
4,84;;;0,419325359;0,298523309;0,674378126;0,529399868;948,7304688;441,8945313;168,9453125;89,96384014;-51,78036692;55,04886084;80,375;45,875;-44,9375;-1,059448242;-0,26751709;0,307556152;92,68502882;28,04079794;16,41983062;0,049227969;-0,132176553;0,725555912;0,673553698;-286,8652344;632,8125;799,3164063;30,78272419;-86,11806044;55,12375753;-74,8125;80,625;40,53125;0,260498047;-0,963562012;-0,414794922;-157,5559883;73,78321889;116,7012;-0,619527953;0,663932049;-0,418359223;0,018839076;-603,515625;581,5429688;659,1796875;-27,77977653;-112,3951388;59,9701936;-53,78125;125,0625;-1,029296875;0,194915772;-0,98425293;-0,62298584;134,4031455;-40,4844235;139,5598185;0,148920168;-0,873734954;0,463004239;0,00609004;-931,1523438;-268,7988281;468,0175781;28,6592324;-113,0283575;69,92578691;-124,0625;25,046875;-36,84375;0,985351563;-0,165771484;-0,350311279;171,0809905;-34,8325499;169,5738186;-61,28545296;17,28201488;-52,7894714;68,40357687;-68,40357687;-25,86710752;25,86710752;12,46918384;-42,93701109;0,706952263;0,014781659;0,014781659;0,706952263;375,1720837;66,30124943;1179,426225;364,5833121;111,8530921;1195,713458;370,2591687;89,86008918;1183,593466;602,5621181;86,03582544;1232,328502;607,0703481;117,7778323;1211,679128;773,6925896;116,5510933;1302,857693;10,30461993;-27,95827955;1000,04108
4,845;;;0,417030459;0,297957404;0,677876477;0,527058312;940,4296875;450,6835938;171,0205078;94,9043306;-48,00368127;51,40882986;79,8125;47,375;-44,09375;-1,060180664;-0,27130127;0,305969238;92,32073922;28,33421822;16,58962256;0,04880772;-0,134435541;0,728163593;0,670315354;-292,7246094;639,1601563;806,640625;29,93125223;-92,01737244;65,60753727;-75,0625;79,875;39,8125;0,260009766;-0,962463379;-0,418212891;-157,3224621;73,554566;117,4149298;-0,620484527;0,662350899;-0,419159579;0,024402564;-605,9570313;613,7695313;660,15625;-30,03482292;-144,3887271;76,08226476;-51,75;123,0625;-1,004882813;0,200714111;-0,982055664;-0,623352051;133,5373552;-40,34732639;140,2011061;0,150266166;-0,874664553;0,460847975;0,00106908;-933,1054688;-285,4003906;474,1210938;22,17618047;-104,8823697;79,5544988;-121,4375;24,96875;-35,8125;0,987304688;-0,158447266;-0,350494385;170,3847408;-35,11616128;170,1189105;-61,29920466;17,16239234;-52,87254704;68,37595671;-68,37595671;-26,00720053;26,00720053;12,57440436;-43,07791222;0,706952263;0,014781659;0,014781659;0,706952263;376,0254633;68,1998291;1180,448044;364,996141;113,6263048;1196,792945;370,9047687;91,70858832;1184,647841;602,968145;89,5899657;1234,422593;607,3836205;121,4589627;1213,949528;773,3106697;121,1276478;1306,39471;10,32167159;-27,86232365;1000,09982
4,85;;;0,41478162;0,297342717;0,681346378;0,524700513;933,59375;455,8105469;175,78125;95,28074744;-42,87343007;48,49560833;80,1875;48,25;-43,9375;-1,060546875;-0,274414063;0,303131104;91,96419842;28,62579161;16,76491999;0,04841624;-0,136736175;0,730718001;0,667090915;-297,3632813;646,484375;811,5234375;27,90670888;-100,1086809;74,30755623;-75,8125;79,125;38,65625;0,260314941;-0,961120606;-0,421234131;-157,1045516;73,31908736;118,1079616;-0,621399069;0,660763908;-0,419953251;0,029891832;-612,7929688;636,2304688;661,1328125;-30,46930864;-165,9062143;90,38881916;-50,4375;121,375;-0,793945313;0,206100464;-0,978820801;-0,624328613;132,6871499;-40,20253573;140,8299239;-0,151583199;0,87554364;-0,458727489;0,003867786;-937,0117188;-292,7246094;462,6464844;29,20305324;-107,4902232;79,49685554;-119,0625;24,625;-34,40625;0,98815918;-0,151473999;-0,350250244;169,6946448;-35,38784696;170,660807;-61,30968507;17,04250539;-52,95318718;68,35124047;-68,35124047;-26,14400128;26,14400128;12,67687738;-43,20586999;0,706952263;0,014781659;0,014781659;0,706952263;376,8518667;70,11979225;1181,480222;365,3872586;115,4166833;1197,885125;371,5259857;93,57682537;1185,713914;603,3318406;93,13431544;1236,536252;607,654318;125,1265546;1216,236286;772,8762296;125,6692753;1309,934912;10,33754986;-27,76612158;1000,159049
4,855;;;0,412576403;0,296685786;0,684785717;0,522328229;921,3867188;463,3789063;174,8046875;101,1368884;-40,7731906;40,35525267;80,1875;48,6875;-43,75;-1,060546875;-0,276855469;0,299041748;91,61489264;28,915324;16,94490021;0,04804625;-0,139077086;0,733219952;0,663880731;-301,5136719;653,3203125;804,6875;27,04215792;-114,5897783;73,03206015;-76,9375;78,375;37,375;0,261413574;-0,959533691;-0,423858643;-156,8995379;73,0772819;118,7830698;-0,622272856;0,659171862;-0,420740342;0,035305993;-605,46875;648,9257813;654,7851563;-35,34538319;-186,3886282;86,48546278;-50,6875;120,4375;-1,344726563;0,211074829;-0,97454834;-0,625915527;131,8526887;-40,05046697;141,4460463;-0,15287681;0,876372099;-0,456644863;0,008723201;-943,359375;-303,2226563;461,1816406;29,26509026;-107,196794;87,29563467;-116,9375;24,125;-33,09375;0,987915039;-0,144851685;-0,349578857;169,0103562;-35,64763348;171,1991109;-61,3173827;16,92276525;-53,03093782;68,33020945;-68,33020945;-26,27687866;26,27687866;12,77622153;-43,32150886;0,706952263;0,014781659;0,014781659;0,706952263;377,6500269;72,05723492;1182,521172;365,7552456;117,2206191;1198,987785;372,1215133;95,4609961;1186,789786;603,6520067;96,66501788;1238,669725;607,8813087;128,776807;1218,539603;772,3889455;130,1725752;1313,477985;10,35220945;-27,6698154;1000,218722
4,86;;;0,410411117;0,295992907;0,688192571;0,519944131;912,5976563;472,9003906;168,7011719;109,4720121;-43,92449535;34,89896334;79,4375;49,21875;-43,5625;-1,060546875;-0,279296875;0,294952393;91,27227544;29,20276789;17,12862928;0,047690395;-0,141455723;0,735670507;0,660685107;-298,3398438;664,0625;791,9921875;19,16546373;-134,7192502;67,1085699;-77,375;77,8125;35,8125;0,262512207;-0,957946777;-0,426483154;-156,7049004;72,82975659;119,4428518;-0,62310759;0,657575165;-0,421520876;0,040644607;-598,1445313;636,2304688;651,3671875;-45,56663768;-183,9259051;72,81883165;-51,3125;120,3125;-1,750976563;0,216049194;-0,970275879;-0,627502441;131,0340096;-39,89153891;142,0492988;-0,154152558;0,877150262;-0,454601062;0,013501136;-950,1953125;-303,4667969;449,7070313;35,69340924;-116,8787225;87,32009428;-115;23,6875;-31,21875;0,987670898;-0,13822937;-0,348907471;168,3313634;-35,89567348;171,7336028;-61,32290662;16,80360973;-53,1055304;68,31340427;-68,31340427;-26,40531193;26,40531193;12,87209819;-43,42560635;0,706952263;0,014781659;0,014781659;0,706952263;378,4194985;74,00777031;1183,569529;366,0995015;119,0340438;1200,098861;372,69086;97,3568186;1187,873738;603,9282929;100,1779605;1240,822978;608,0642657;132,4056746;1220,859413;771,8492775;134,6341142;1317,023393;10,36563615;-27,57356145;1000,278795
